date,temperature_2m,wind_speed_10m,wind_direction_10m,relative_humidity_2m,shortwave_radiation,direct_radiation,diffuse_radiation,surface_pressure,direct_normal_irradiance
2025-08-27 14:00:00+00:00,28.4285,1.0440307,73.300674,87.0,8.0,0.0,8.0,976.82227,0.0
2025-08-27 15:00:00+00:00,27.9285,0.8544004,69.44387,90.0,0.0,0.0,0.0,977.17255,0.0
2025-08-27 16:00:00+00:00,27.578499,0.72801095,74.054535,93.0,0.0,0.0,0.0,976.9491,0.0
2025-08-27 17:00:00+00:00,27.328499,0.6324555,108.43504,94.0,0.0,0.0,0.0,976.92914,0.0
2025-08-27 18:00:00+00:00,27.328499,0.64031243,128.65984,92.0,0.0,0.0,0.0,977.4169,0.0
2025-08-27 19:00:00+00:00,27.078499,0.6324555,108.43504,93.0,0.0,0.0,0.0,977.2014,0.0
2025-08-27 20:00:00+00:00,26.8785,0.6,90.0,94.0,0.0,0.0,0.0,977.3805,0.0
2025-08-27 21:00:00+00:00,26.6785,0.72801095,74.054535,95.0,0.0,0.0,0.0,977.07166,0.0
2025-08-27 22:00:00+00:00,26.4285,1.118034,79.69521,95.0,0.0,0.0,0.0,976.95374,0.0
2025-08-27 23:00:00+00:00,26.1785,1.118034,79.69521,94.0,0.0,0.0,0.0,976.9335,0.0
2025-08-28 00:00:00+00:00,26.2785,0.8062258,97.12492,93.0,0.0,0.0,0.0,977.81964,0.0
2025-08-28 01:00:00+00:00,26.1785,0.50990194,101.3099,94.0,5.0,0.0,5.0,978.0065,0.0
2025-08-28 02:00:00+00:00,26.7785,0.60827625,99.46225,92.0,101.0,34.0,67.0,978.3476,185.38757
2025-08-28 03:00:00+00:00,27.8785,0.7,90.0,87.0,271.0,136.0,135.0,978.729,343.80685
2025-08-28 04:00:00+00:00,29.228498,1.1401755,105.25517,81.0,455.0,272.0,183.0,978.4469,463.56567
2025-08-28 05:00:00+00:00,30.4285,1.4560219,105.945465,76.0,553.0,329.0,224.0,978.1521,442.25858
2025-08-28 06:00:00+00:00,31.228498,1.2369317,104.03627,72.0,661.0,444.0,217.0,978.01996,518.50885
2025-08-28 07:00:00+00:00,31.6785,1.0770329,111.801476,71.0,697.0,458.0,239.0,977.66486,499.8584
2025-08-28 08:00:00+00:00,32.4285,0.86023253,125.537766,69.0,722.0,450.0,272.0,977.52844,489.3003
2025-08-28 09:00:00+00:00,32.6785,0.64031243,128.65984,67.0,611.0,356.0,255.0,976.66943,410.93472
2025-08-28 10:00:00+00:00,32.6785,0.22360681,116.56499,67.0,542.0,323.0,219.0,975.7912,425.11472
2025-08-28 11:00:00+00:00,32.5285,0.28284273,44.999897,67.0,428.0,241.0,187.0,974.9988,396.79877
2025-08-28 12:00:00+00:00,33.0285,0.7211103,56.309914,67.0,251.0,129.0,122.0,975.0378,307.58542
2025-08-28 13:00:00+00:00,30.8785,1.56205,39.805527,77.0,91.0,27.0,64.0,974.6748,129.37083
2025-08-28 14:00:00+00:00,29.828499,0.84852815,44.999897,83.0,7.0,0.0,7.0,974.88464,0.0
2025-08-28 15:00:00+00:00,29.578499,0.44721362,63.435013,85.0,0.0,0.0,0.0,975.0602,0.0
2025-08-28 16:00:00+00:00,29.5285,0.5830952,120.96369,85.0,0.0,0.0,0.0,975.3489,0.0
2025-08-28 17:00:00+00:00,29.228498,0.86023253,125.537766,86.0,0.0,0.0,0.0,975.5201,0.0
2025-08-28 18:00:00+00:00,29.1785,0.8544004,110.55613,88.0,0.0,0.0,0.0,976.0039,0.0
2025-08-28 19:00:00+00:00,28.7785,0.8544004,110.55613,91.0,0.0,0.0,0.0,976.06976,0.0
2025-08-28 20:00:00+00:00,28.478498,0.7615773,113.19862,93.0,0.0,0.0,0.0,975.7532,0.0
2025-08-28 21:00:00+00:00,28.2785,0.70710677,98.13002,93.0,0.0,0.0,0.0,976.1273,0.0
2025-08-28 22:00:00+00:00,28.0285,1.118034,100.30479,95.0,0.0,0.0,0.0,975.8147,0.0
2025-08-28 23:00:00+00:00,27.1785,1.9313208,111.25058,94.0,0.0,0.0,0.0,976.5267,0.0
2025-08-29 00:00:00+00:00,27.228498,1.118034,100.30479,94.0,0.0,0.0,0.0,976.4331,0.0
2025-08-29 01:00:00+00:00,27.1285,1.0440307,106.699326,95.0,4.0,0.0,4.0,976.81525,0.0
2025-08-29 02:00:00+00:00,27.4285,1.360147,107.10281,94.0,66.0,15.0,51.0,977.1322,82.48857
2025-08-29 03:00:00+00:00,27.7785,1.7888545,116.56499,92.0,196.0,74.0,122.0,977.4529,187.95692
2025-08-29 04:00:00+00:00,28.5285,2.2825425,118.8107,88.0,344.0,162.0,182.0,978.0009,276.94675
2025-08-29 05:00:00+00:00,29.1285,2.2472205,122.27562,83.0,475.0,225.0,250.0,978.14624,303.20856
2025-08-29 06:00:00+00:00,30.9285,1.3152945,98.74608,81.0,550.0,278.0,272.0,977.80115,325.40323
2025-08-29 07:00:00+00:00,31.9285,1.4142135,98.13002,77.0,653.0,355.0,298.0,977.78204,388.3746
2025-08-29 08:00:00+00:00,31.728498,2.0396078,101.3099,76.0,575.0,323.0,252.0,977.6688,352.15848
2025-08-29 09:00:00+00:00,31.478498,1.9924859,107.52566,78.0,458.0,224.0,234.0,977.0636,259.409
2025-08-29 10:00:00+00:00,31.828499,2.1540658,111.801476,75.0,483.0,202.0,281.0,976.6031,266.97858
2025-08-29 11:00:00+00:00,30.4285,2.1400933,127.40543,81.0,326.0,121.0,205.0,976.2982,200.39236
2025-08-29 12:00:00+00:00,31.1785,1.431782,114.775116,80.0,191.0,30.0,161.0,976.5523,72.20078
2025-08-29 13:00:00+00:00,30.078499,1.6552945,115.01687,85.0,75.0,6.0,69.0,976.85596,29.33718
2025-08-29 14:00:00+00:00,28.578499,2.0124612,116.56499,88.0,6.0,0.0,6.0,978.1024,0.0
2025-08-29 15:00:00+00:00,28.2785,1.5652475,116.56499,89.0,0.0,0.0,0.0,978.0784,0.0
2025-08-29 16:00:00+00:00,27.828499,1.7262677,100.00792,91.0,0.0,0.0,0.0,978.72504,0.0
2025-08-29 17:00:00+00:00,27.5285,1.5524175,104.93147,91.0,0.0,0.0,0.0,978.60345,0.0
2025-08-29 18:00:00+00:00,27.8785,1.6552945,115.01687,92.0,0.0,0.0,0.0,979.5094,0.0
2025-08-29 19:00:00+00:00,27.328499,1.5033296,93.814,92.0,0.0,0.0,0.0,979.6604,0.0
2025-08-29 20:00:00+00:00,26.9285,1.5132746,97.59455,92.0,0.0,0.0,0.0,980.01825,0.0
2025-08-29 21:00:00+00:00,26.5285,1.6124516,82.875084,92.0,0.0,0.0,0.0,979.49786,0.0
2025-08-29 22:00:00+00:00,26.228498,1.603122,86.423744,94.0,0.0,0.0,0.0,979.3759,0.0
2025-08-29 23:00:00+00:00,26.078499,1.5132746,97.59455,94.0,0.0,0.0,0.0,979.0712,0.0
2025-08-30 00:00:00+00:00,26.3785,1.9646883,104.743614,92.0,0.0,0.0,0.0,980.071,0.0
2025-08-30 01:00:00+00:00,26.1285,1.8439089,102.5288,93.0,2.0,0.0,2.0,980.0506,0.0
2025-08-30 02:00:00+00:00,26.228498,1.7117243,96.70974,92.0,34.0,2.0,32.0,981.03406,11.057161
2025-08-30 03:00:00+00:00,26.6285,1.8027756,93.17977,91.0,127.0,28.0,99.0,981.16437,71.46005
2025-08-30 04:00:00+00:00,27.1785,1.7088008,110.55613,89.0,233.0,57.0,176.0,981.3064,97.75021
2025-08-30 05:00:00+00:00,28.328499,1.6552945,115.01687,85.0,472.0,179.0,293.0,981.4968,241.8311
2025-08-30 06:00:00+00:00,28.5285,1.3341664,102.99462,84.0,597.0,258.0,339.0,981.61053,302.70767
2025-08-30 07:00:00+00:00,29.4285,1.4317821,102.09474,81.0,563.0,190.0,373.0,981.1947,208.37303
2025-08-30 08:00:00+00:00,30.328499,1.4035668,94.08554,77.0,622.0,278.0,344.0,980.58325,303.93445
2025-08-30 09:00:00+00:00,30.6285,1.2369317,75.96373,75.0,515.0,213.0,302.0,979.6314,247.49214
2025-08-30 10:00:00+00:00,30.9285,1.2206556,55.0079,73.0,497.0,241.0,256.0,979.36237,319.88983
2025-08-30 11:00:00+00:00,30.328499,1.4866068,47.72637,77.0,361.0,153.0,208.0,978.2416,254.90553
2025-08-30 12:00:00+00:00,28.3785,1.17047,70.01681,84.0,214.0,43.0,171.0,979.06195,104.47614
2025-08-30 13:00:00+00:00,28.2785,1.104536,95.19434,84.0,71.0,1.0,70.0,978.5662,4.992538
2025-08-30 14:00:00+00:00,27.728498,0.9055385,96.340096,87.0,6.0,0.0,6.0,978.8145,0.0
2025-08-30 15:00:00+00:00,27.3785,0.8,90.0,90.0,0.0,0.0,0.0,978.7865,0.0
2025-08-30 16:00:00+00:00,27.078499,0.8,90.0,92.0,0.0,0.0,0.0,978.9572,0.0
2025-08-30 17:00:00+00:00,26.828499,0.8062258,97.12492,94.0,0.0,0.0,0.0,978.93695,0.0
2025-08-30 18:00:00+00:00,26.478498,0.89442724,63.435013,94.0,0.0,0.0,0.0,979.68896,0.0
2025-08-30 19:00:00+00:00,26.328499,1.1401755,52.124958,95.0,0.0,0.0,0.0,979.5793,0.0
2025-08-30 20:00:00+00:00,26.228498,1.2041595,48.366554,95.0,0.0,0.0,0.0,979.8636,0.0
2025-08-30 21:00:00+00:00,26.078499,1.2041595,41.63345,95.0,0.0,0.0,0.0,979.1688,0.0
2025-08-30 22:00:00+00:00,25.978498,1.0630146,41.185837,95.0,0.0,0.0,0.0,978.86786,0.0
2025-08-30 23:00:00+00:00,25.8785,0.92195445,40.601215,95.0,0.0,0.0,0.0,978.4698,0.0
2025-08-31 00:00:00+00:00,25.6285,0.7615773,66.801384,95.0,0.0,0.0,0.0,978.9371,0.0
2025-08-31 01:00:00+00:00,25.578499,0.781025,50.194473,96.0,4.0,0.0,4.0,978.7377,0.0
2025-08-31 02:00:00+00:00,25.978498,1.029563,60.94549,94.0,69.0,0.0,69.0,979.1605,0.0
2025-08-31 03:00:00+00:00,26.478498,1.4142135,81.86999,92.0,161.0,15.0,146.0,979.4939,38.46834
2025-08-31 04:00:00+00:00,27.0285,1.6492423,104.03627,90.0,226.0,21.0,205.0,979.5385,36.12821
2025-08-31 05:00:00+00:00,27.828499,1.9697715,113.962494,86.0,356.0,91.0,265.0,979.7981,123.26029
2025-08-31 06:00:00+00:00,26.478498,2.059126,119.05451,88.0,357.0,66.0,291.0,979.3963,77.6242
2025-08-31 07:00:00+00:00,26.4285,2.3706539,117.64589,88.0,223.0,21.0,202.0,979.19714,23.088554
2025-08-31 08:00:00+00:00,26.0285,2.4698179,111.3707,87.0,240.0,25.0,215.0,978.5796,27.409494
2025-08-31 09:00:00+00:00,26.1285,2.34094,109.98319,86.0,214.0,6.0,208.0,978.39246,6.99532
2025-08-31 10:00:00+00:00,26.978498,2.0880613,106.699326,82.0,222.0,19.0,203.0,977.4861,25.329742
2025-08-31 11:00:00+00:00,26.478498,2.570992,103.49575,85.0,155.0,15.0,140.0,976.8603,25.143085
2025-08-31 12:00:00+00:00,26.0285,2.1213202,98.13002,88.0,118.0,1.0,117.0,977.2141,2.4533336
2025-08-31 13:00:00+00:00,25.728498,2.0223749,98.530685,89.0,38.0,0.0,38.0,976.50684,0.0
2025-08-31 14:00:00+00:00,25.478498,1.7,90.0,90.0,3.0,0.0,3.0,976.8766,0.0
2025-08-31 15:00:00+00:00,25.2785,1.9026297,93.012726,91.0,0.0,0.0,0.0,977.3479,0.0
2025-08-31 16:00:00+00:00,25.1285,1.9,90.0,92.0,0.0,0.0,0.0,977.43317,0.0
2025-08-31 17:00:00+00:00,25.0285,1.9104973,96.00892,93.0,0.0,0.0,0.0,977.1323,0.0
2025-08-31 18:00:00+00:00,24.8785,1.8027756,86.82024,93.0,0.0,0.0,0.0,977.12006,0.0
2025-08-31 19:00:00+00:00,24.728498,1.811077,83.659904,93.0,0.0,0.0,0.0,976.7175,0.0
2025-08-31 20:00:00+00:00,24.6285,1.5524175,75.068535,94.0,0.0,0.0,0.0,976.5145,0.0
2025-08-31 21:00:00+00:00,24.5285,1.360147,72.89719,94.0,0.0,0.0,0.0,975.92114,0.0
2025-08-31 22:00:00+00:00,24.5285,1.1661904,59.03632,94.0,0.0,0.0,0.0,975.531,0.0
2025-08-31 23:00:00+00:00,24.478498,1.2206556,55.0079,93.0,0.0,0.0,0.0,975.2345,0.0
2025-09-01 00:00:00+00:00,24.4285,1.0816654,56.3099,93.0,0.0,0.0,0.0,975.23016,0.0
2025-09-01 01:00:00+00:00,24.4285,1.3601471,53.972538,93.0,1.0,0.0,1.0,975.42523,0.0
2025-09-01 02:00:00+00:00,24.3785,1.7204651,54.46224,93.0,15.0,1.0,14.0,975.42126,5.588849
2025-09-01 03:00:00+00:00,24.228498,2.1633308,56.3099,94.0,36.0,7.0,29.0,975.8965,18.040379
2025-09-01 04:00:00+00:00,24.3785,2.3706539,62.354122,92.0,60.0,9.0,51.0,976.2014,15.533792
2025-09-01 05:00:00+00:00,24.3785,2.5495098,64.440094,91.0,64.0,2.0,62.0,976.10394,2.7161684
2025-09-01 06:00:00+00:00,25.478498,2.3537204,102.26476,88.0,105.0,18.0,87.0,975.99884,21.222563
2025-09-01 07:00:00+00:00,25.6285,2.2203605,97.76508,88.0,162.0,24.0,138.0,975.42584,26.454657
2025-09-01 08:00:00+00:00,25.6285,2.4186773,97.12492,89.0,175.0,36.0,139.0,975.03577,39.583572
2025-09-01 09:00:00+00:00,25.478498,2.2,90.0,91.0,133.0,32.0,101.0,974.4383,37.43772
2025-09-01 10:00:00+00:00,25.6285,2.5179358,83.15732,89.0,148.0,41.0,107.0,973.9629,54.902107
2025-09-01 11:00:00+00:00,25.2785,3.026549,82.40546,89.0,91.0,25.0,66.0,973.9343,42.165043
2025-09-01 12:00:00+00:00,25.478498,3.026549,97.59455,85.0,33.0,3.0,30.0,974.5359,7.4329844
2025-09-01 13:00:00+00:00,24.6785,2.6172504,83.41815,86.0,11.0,1.0,10.0,974.76306,5.21454
2025-09-01 14:00:00+00:00,24.2785,2.4351592,70.8209,87.0,0.0,0.0,0.0,975.7054,0.0
2025-09-01 15:00:00+00:00,23.8785,2.418677,60.255207,89.0,0.0,0.0,0.0,976.45276,0.0
2025-09-01 16:00:00+00:00,23.578499,2.5553863,59.420856,90.0,0.0,0.0,0.0,976.9157,0.0
2025-09-01 17:00:00+00:00,23.478498,2.5942245,62.447273,90.0,0.0,0.0,0.0,976.2248,0.0
2025-09-01 18:00:00+00:00,24.078499,2.7294688,81.57312,88.0,0.0,0.0,0.0,976.5669,0.0
2025-09-01 19:00:00+00:00,23.8785,2.8071337,85.91447,89.0,0.0,0.0,0.0,976.06274,0.0
2025-09-01 20:00:00+00:00,23.578499,2.5079873,85.42616,91.0,0.0,0.0,0.0,976.3306,0.0
2025-09-01 21:00:00+00:00,23.478498,2.0396078,78.6901,92.0,0.0,0.0,0.0,975.6397,0.0
2025-09-01 22:00:00+00:00,23.3785,1.7720045,73.61038,93.0,0.0,0.0,0.0,975.6315,0.0
2025-09-01 23:00:00+00:00,23.2785,1.8788295,64.79892,93.0,0.0,0.0,0.0,975.42816,0.0
2025-09-02 00:00:00+00:00,23.1285,2.0223749,81.46932,93.0,0.0,0.0,0.0,975.2209,0.0
2025-09-02 01:00:00+00:00,23.1285,2.0248456,69.775055,92.0,0.0,0.0,0.0,975.70844,0.0
2025-09-02 02:00:00+00:00,23.1285,2.147091,62.24156,91.0,12.0,0.0,12.0,976.196,0.0
2025-09-02 03:00:00+00:00,23.328499,2.376973,67.75093,90.0,51.0,5.0,46.0,976.89484,12.950388
2025-09-02 04:00:00+00:00,24.078499,2.915476,84.093956,86.0,134.0,31.0,103.0,977.152,53.681927
2025-09-02 05:00:00+00:00,24.8785,2.8160255,96.11541,83.0,228.0,65.0,163.0,977.4126,88.51308
2025-09-02 06:00:00+00:00,25.7785,2.1023796,87.27374,82.0,244.0,75.0,169.0,977.2911,88.65051
2025-09-02 07:00:00+00:00,26.078499,2.1213202,81.86999,82.0,254.0,47.0,207.0,977.12054,51.94281
2025-09-02 08:00:00+00:00,26.2785,2.1023796,64.65388,80.0,204.0,37.0,167.0,977.1369,40.802864
2025-09-02 09:00:00+00:00,25.5285,2.5,53.13002,85.0,137.0,8.0,129.0,976.97815,9.392481
2025-09-02 10:00:00+00:00,25.0285,2.8653097,60.75127,88.0,75.0,3.0,72.0,976.5471,4.0354047
2025-09-02 11:00:00+00:00,24.3785,3.2202485,64.23073,87.0,53.0,2.0,51.0,976.49396,3.394459
2025-09-02 12:00:00+00:00,24.7785,2.2847319,66.80139,88.0,53.0,9.0,44.0,976.2342,22.523958
2025-09-02 13:00:00+00:00,24.4285,2.236068,63.435013,89.0,18.0,1.0,17.0,976.693,5.334082
2025-09-02 14:00:00+00:00,24.228498,2.4166093,65.55606,91.0,1.0,0.0,1.0,977.0668,0.0
2025-09-02 15:00:00+00:00,24.228498,2.745906,79.50858,91.0,0.0,0.0,0.0,977.5544,0.0
2025-09-02 16:00:00+00:00,24.1285,2.5019991,87.70944,90.0,0.0,0.0,0.0,978.0337,0.0
2025-09-02 17:00:00+00:00,23.978498,2.1,90.0,91.0,0.0,0.0,0.0,978.2164,0.0
2025-09-02 18:00:00+00:00,23.978498,2.0223749,98.530685,92.0,0.0,0.0,0.0,978.31396,0.0
2025-09-02 19:00:00+00:00,23.9285,1.8248286,99.46225,92.0,0.0,0.0,0.0,978.505,0.0
2025-09-02 20:00:00+00:00,23.7785,1.603122,93.57626,93.0,0.0,0.0,0.0,978.29736,0.0
2025-09-02 21:00:00+00:00,23.578499,1.4142135,81.86999,93.0,0.0,0.0,0.0,978.3785,0.0
2025-09-02 22:00:00+00:00,23.478498,1.17047,70.01681,94.0,0.0,0.0,0.0,978.3702,0.0
2025-09-02 23:00:00+00:00,23.3785,1.1401755,52.124958,94.0,0.0,0.0,0.0,978.4594,0.0
2025-09-03 00:00:00+00:00,23.5285,1.118034,63.435013,95.0,0.0,0.0,0.0,979.05676,0.0
2025-09-03 01:00:00+00:00,23.5285,1.3000001,67.3801,95.0,0.0,0.0,0.0,978.9593,0.0
2025-09-03 02:00:00+00:00,23.6785,1.7720045,73.61038,95.0,13.0,1.0,12.0,979.6545,5.6512938
2025-09-03 03:00:00+00:00,23.978498,2.3086793,94.96966,94.0,54.0,3.0,51.0,979.8742,7.809603
2025-09-03 04:00:00+00:00,25.1785,2.529822,108.43504,88.0,149.0,33.0,116.0,980.16797,57.33707
2025-09-03 05:00:00+00:00,26.728498,2.236068,116.56499,82.0,254.0,86.0,168.0,980.48956,117.43088
2025-09-03 06:00:00+00:00,26.078499,1.9313208,111.25058,88.0,324.0,104.0,220.0,980.04663,123.24533
2025-09-03 07:00:00+00:00,26.5285,1.4560219,105.945465,87.0,300.0,118.0,182.0,980.27814,130.75829
2025-09-03 08:00:00+00:00,26.3785,1.2369317,104.03627,87.0,249.0,77.0,172.0,979.97345,85.16873
2025-09-03 09:00:00+00:00,26.9285,1.4035668,94.08554,83.0,272.0,80.0,192.0,979.72565,94.26221
2025-09-03 10:00:00+00:00,27.478498,1.4317821,77.90526,83.0,404.0,178.0,226.0,979.2822,240.53452
2025-09-03 11:00:00+00:00,28.078499,1.6552945,64.98315,82.0,333.0,159.0,174.0,978.64777,271.58566
2025-09-03 12:00:00+00:00,27.6285,1.9235383,81.02746,85.0,186.0,73.0,113.0,978.3188,184.56798
2025-09-03 13:00:00+00:00,26.728498,1.603122,86.423744,88.0,63.0,15.0,48.0,978.3436,81.89553
2025-09-03 14:00:00+00:00,26.1785,1.1401755,74.74483,92.0,3.0,0.0,3.0,978.8842,0.0
2025-09-03 15:00:00+00:00,25.7785,1.0770329,68.19853,94.0,0.0,0.0,0.0,979.24176,0.0
2025-09-03 16:00:00+00:00,25.578499,1.0770329,68.19853,96.0,0.0,0.0,0.0,979.51794,0.0
2025-09-03 17:00:00+00:00,25.328499,1.029563,60.94549,96.0,0.0,0.0,0.0,979.7902,0.0
2025-09-03 18:00:00+00:00,25.228498,0.98488575,66.037506,96.0,0.0,0.0,0.0,980.3674,0.0
2025-09-03 19:00:00+00:00,25.078499,1.029563,60.94549,96.0,0.0,0.0,0.0,980.5501,0.0
2025-09-03 20:00:00+00:00,24.978498,1.118034,63.435013,97.0,0.0,0.0,0.0,980.4442,0.0
2025-09-03 21:00:00+00:00,24.8785,1.0816654,56.3099,97.0,0.0,0.0,0.0,980.1434,0.0
2025-09-03 22:00:00+00:00,24.728498,1.0,53.13002,97.0,0.0,0.0,0.0,979.93585,0.0
2025-09-03 23:00:00+00:00,24.6285,0.781025,50.194473,97.0,0.0,0.0,0.0,979.8304,0.0
2025-09-04 00:00:00+00:00,24.5285,0.70710677,81.86999,97.0,0.0,0.0,0.0,980.40717,0.0
2025-09-04 01:00:00+00:00,24.4285,0.53851646,68.19853,97.0,3.0,0.0,3.0,980.39886,0.0
2025-09-04 02:00:00+00:00,25.078499,0.64031243,51.34017,96.0,96.0,35.0,61.0,980.8427,198.91774
2025-09-04 03:00:00+00:00,26.478498,0.781025,50.194473,91.0,277.0,152.0,125.0,981.6398,397.71988
2025-09-04 04:00:00+00:00,28.078499,0.94868326,71.564964,82.0,454.0,291.0,163.0,981.57434,507.33383
2025-09-04 05:00:00+00:00,29.328499,0.7,90.0,77.0,609.0,421.0,188.0,981.67444,576.472
2025-09-04 06:00:00+00:00,29.7785,1.8384776,112.38018,75.0,704.0,452.0,252.0,981.80786,537.05005
2025-09-04 07:00:00+00:00,30.578499,1.9924859,107.52566,71.0,691.0,419.0,272.0,981.28613,465.5685
2025-09-04 08:00:00+00:00,30.9285,2.2561028,102.80426,69.0,585.0,337.0,248.0,980.826,373.89026
2025-09-04 09:00:00+00:00,30.7785,2.3345234,99.865746,70.0,476.0,252.0,224.0,980.2286,298.01096
2025-09-04 10:00:00+00:00,30.3785,2.236068,100.30479,72.0,388.0,206.0,182.0,979.90436,279.6713
2025-09-04 11:00:00+00:00,29.9285,1.8,90.0,75.0,304.0,159.0,145.0,979.2832,273.3501
2025-09-04 12:00:00+00:00,29.6785,2.4186773,97.12492,73.0,243.0,125.0,118.0,979.65375,319.33856
2025-09-04 13:00:00+00:00,28.828499,1.811077,96.340096,76.0,84.0,25.0,59.0,979.29315,138.29335
2025-09-04 14:00:00+00:00,27.8785,1.118034,100.30479,82.0,4.0,0.0,4.0,979.41187,0.0
2025-09-04 15:00:00+00:00,27.228498,0.70710677,98.13002,85.0,0.0,0.0,0.0,979.7497,0.0
2025-09-04 16:00:00+00:00,26.9285,0.36055514,123.690094,87.0,0.0,0.0,0.0,980.01825,0.0
2025-09-04 17:00:00+00:00,26.6285,0.1,180.0,88.0,0.0,0.0,0.0,980.0914,0.0
2025-09-04 18:00:00+00:00,26.078499,0.53851646,338.19852,88.0,0.0,0.0,0.0,980.92444,0.0
2025-09-04 19:00:00+00:00,25.728498,0.60827625,350.53775,90.0,0.0,0.0,0.0,980.40814,0.0
2025-09-04 20:00:00+00:00,25.478498,0.70710677,351.87,91.0,0.0,0.0,0.0,980.2902,0.0
2025-09-04 21:00:00+00:00,25.228498,0.7,360.0,92.0,0.0,0.0,0.0,979.8797,0.0
2025-09-04 22:00:00+00:00,25.0285,0.6,360.0,94.0,0.0,0.0,0.0,979.8631,0.0
2025-09-04 23:00:00+00:00,24.828499,0.6324555,341.56494,94.0,0.0,0.0,0.0,979.5542,0.0
2025-09-05 00:00:00+00:00,25.0285,0.44721362,333.43503,93.0,0.0,0.0,0.0,980.44824,0.0
2025-09-05 01:00:00+00:00,24.828499,0.56568545,315.0001,94.0,3.0,0.0,3.0,980.2369,0.0
2025-09-05 02:00:00+00:00,25.4285,0.64031243,308.65982,92.0,92.0,37.0,55.0,981.0665,211.49019
2025-09-05 03:00:00+00:00,26.9285,0.84852815,315.0001,86.0,269.0,165.0,104.0,981.77405,433.98074
2025-09-05 04:00:00+00:00,28.578499,0.781025,320.1945,79.0,454.0,319.0,135.0,982.1023,558.07635
2025-09-05 05:00:00+00:00,30.078499,0.84852815,315.0001,69.0,605.0,431.0,174.0,981.8319,591.8465
2025-09-05 06:00:00+00:00,31.3785,0.31622776,288.43503,65.0,661.0,442.0,219.0,982.0325,526.5792
2025-09-05 07:00:00+00:00,32.2285,0.44721362,296.56497,62.0,741.0,483.0,258.0,981.31854,538.1814
2025-09-05 08:00:00+00:00,32.7785,0.36055514,303.6901,61.0,709.0,409.0,300.0,980.9711,455.1941
2025-09-05 09:00:00+00:00,33.328503,0.70710677,278.13,59.0,702.0,447.0,255.0,980.23334,530.59686
2025-09-05 10:00:00+00:00,33.578503,1.1401755,285.25516,57.0,622.0,424.0,198.0,979.4719,578.39294
2025-09-05 11:00:00+00:00,33.3785,1.3000001,292.6199,58.0,477.0,339.0,138.0,978.4806,586.69025
2025-09-05 12:00:00+00:00,32.9285,1.1401755,285.25516,61.0,290.0,193.0,97.0,978.4455,498.35278
2025-09-05 13:00:00+00:00,31.7785,0.9,270.0,68.0,102.0,50.0,52.0,978.0631,279.94315
2025-09-05 14:00:00+00:00,30.6285,0.7615773,246.80138,75.0,3.0,0.0,3.0,978.4605,0.0
2025-09-05 15:00:00+00:00,29.8785,0.7211103,213.6901,78.0,0.0,0.0,0.0,978.59625,0.0
2025-09-05 16:00:00+00:00,29.328499,0.72801095,195.94547,80.0,0.0,0.0,0.0,978.64996,0.0
2025-09-05 17:00:00+00:00,28.828499,0.82462114,194.03627,82.0,0.0,0.0,0.0,978.6102,0.0
2025-09-05 18:00:00+00:00,28.578499,0.72801095,164.05453,84.0,0.0,0.0,0.0,979.8585,0.0
2025-09-05 19:00:00+00:00,28.228498,0.70710677,135.0001,85.0,0.0,0.0,0.0,979.928,0.0
2025-09-05 20:00:00+00:00,27.8785,0.7615773,113.19862,87.0,0.0,0.0,0.0,979.80206,0.0
2025-09-05 21:00:00+00:00,27.578499,0.82462114,104.03627,88.0,0.0,0.0,0.0,979.3878,0.0
2025-09-05 22:00:00+00:00,27.328499,0.8,90.0,90.0,0.0,0.0,0.0,979.07513,0.0
2025-09-05 23:00:00+00:00,27.1285,0.6,90.0,91.0,0.0,0.0,0.0,978.9612,0.0
2025-09-06 00:00:00+00:00,27.3785,0.5,90.0,90.0,0.0,0.0,0.0,980.0546,0.0
2025-09-06 01:00:00+00:00,27.328499,0.4,90.0,91.0,2.0,0.0,2.0,980.2457,0.0
2025-09-06 02:00:00+00:00,27.6785,0.3,90.0,90.0,61.0,11.0,50.0,980.8591,63.239155
2025-09-06 03:00:00+00:00,28.6785,0.41231057,104.03627,88.0,187.0,63.0,124.0,981.1348,166.57304
2025-09-06 04:00:00+00:00,30.1285,0.53851646,111.801476,82.0,318.0,137.0,181.0,981.64075,240.51866
2025-09-06 05:00:00+00:00,31.6785,0.53851646,68.19853,72.0,547.0,330.0,217.0,981.47046,454.4713
2025-09-06 06:00:00+00:00,30.828499,0.8544004,69.44387,74.0,634.0,370.0,264.0,982.184,442.0144
2025-09-06 07:00:00+00:00,31.6785,0.50990194,78.6901,73.0,697.0,400.0,297.0,981.9584,446.97723
2025-09-06 08:00:00+00:00,31.9285,0.22360681,63.435013,72.0,650.0,322.0,328.0,981.0999,359.5221
2025-09-06 09:00:00+00:00,32.1285,0.4,360.0,71.0,572.0,275.0,297.0,980.33496,327.6878
2025-09-06 10:00:00+00:00,32.0285,0.3,360.0,71.0,475.0,223.0,252.0,979.156,305.69977
2025-09-06 11:00:00+00:00,32.1285,0.36055514,56.309914,69.0,400.0,209.0,191.0,978.1881,364.18488
2025-09-06 12:00:00+00:00,30.5285,1.4764823,118.30067,77.0,247.0,124.0,123.0,979.42816,323.7254
2025-09-06 13:00:00+00:00,30.228498,1.1401755,127.875046,79.0,91.0,34.0,57.0,979.0142,192.74127
